"LA1 1AA",10,347467,461653,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005227"
"LA1 1AB",10,347433,461644,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005227"
"LA1 1AD",10,347258,462311,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005226"
"LA1 1AE",10,347448,461515,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005227"
"LA1 1AF",10,347930,461505,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005227"
"LA1 1AG",10,347930,461505,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005227"
"LA1 1AH",10,347541,462023,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005226"
"LA1 1AJ",10,347440,461673,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005227"
"LA1 1AL",10,347641,461641,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005227"
"LA1 1AN",10,347644,461335,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005227"
"LA1 1AQ",10,347691,461310,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005227"
"LA1 1AR",10,347691,461310,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005227"
"LA1 1AT",10,347950,461441,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005227"
"LA1 1AU",10,347901,461383,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005227"
"LA1 1AY",10,347615,462051,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005224"
"LA1 1AZ",10,347562,461221,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005227"
"LA1 1BB",10,348170,462374,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005224"
"LA1 1BE",10,347330,461561,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005226"
"LA1 1BJ",10,347868,461416,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005227"
"LA1 1BL",10,347576,462012,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005224"
"LA1 1BN",10,347596,461962,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005224"
"LA1 1BP",10,347607,461985,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005224"
"LA1 1BS",10,348064,462290,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005224"
"LA1 1BU",10,347482,461797,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005226"
"LA1 1BW",10,347650,461324,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005227"
"LA1 1BX",10,347683,461331,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005227"
"LA1 1BY",10,347681,461378,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005227"
"LA1 1BZ",10,347507,461922,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005226"
"LA1 1DB",10,347916,462021,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005224"
"LA1 1DD",10,347925,462008,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005224"
"LA1 1DF",10,348027,462067,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005224"
"LA1 1DG",10,348022,462128,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005224"
"LA1 1DL",10,348189,462291,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005224"
"LA1 1DN",10,348147,462210,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005224"
"LA1 1DQ",10,347986,462126,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005224"
"LA1 1DR",10,348196,462076,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005224"
"LA1 1DT",10,347975,462022,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005224"
"LA1 1DU",10,348152,462113,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005224"
"LA1 1DW",10,348144,462133,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005224"
"LA1 1DX",10,348171,462151,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005224"
"LA1 1DY",10,348224,462134,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005224"
"LA1 1DZ",10,348211,462183,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005224"
"LA1 1EA",10,348212,462199,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005224"
"LA1 1EB",10,348255,462206,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005224"
"LA1 1EE",10,347577,461923,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005227"
"LA1 1EG",10,347580,461781,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005227"
"LA1 1EJ",10,348256,462234,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005224"
"LA1 1EQ",10,347486,461953,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005226"
"LA1 1ER",10,347545,461788,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005227"
"LA1 1ES",10,347545,461785,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005227"
"LA1 1ET",10,347545,461850,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005227"
"LA1 1EW",10,347560,461786,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005227"
"LA1 1EX",10,347496,461767,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005226"
"LA1 1EZ",10,347579,461883,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005227"
"LA1 1FB",10,347354,461155,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005226"
"LA1 1FD",10,348099,462034,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005224"
"LA1 1GA",10,347423,462181,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005226"
"LA1 1GB",10,347467,461653,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005227"
"LA1 1GE",10,348208,462012,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005224"
"LA1 1GX",10,347969,461689,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005227"
"LA1 1HD",10,347670,461966,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005224"
"LA1 1HF",10,347696,461998,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005224"
"LA1 1HG",10,347486,461953,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005226"
"LA1 1HH",10,347746,461957,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005224"
"LA1 1HJ",10,347662,462003,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005224"
"LA1 1HL",10,347445,462152,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005226"
"LA1 1HN",10,347454,462120,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005226"
"LA1 1HP",10,347491,461719,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005226"
"LA1 1HS",10,347538,461727,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005227"
"LA1 1HT",10,347658,461733,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005227"
"LA1 1HW",10,347409,462201,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005226"
"LA1 1HX",10,347679,461732,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005227"
"LA1 1HY",10,347618,461769,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005227"
"LA1 1HZ",10,347665,461696,"E92000001","E19000001","E18000002","E10000017","E07000121","E05005227"
